created_at,decision_id,decision_status,symbol,side,quantity,limit_price,reason_code,reason_detail,entry_allowed,data_fresh,selected_for_portfolio,score,source_snapshot_id,source_price_ts,source_type,regime_state,intraday_state,runtime_state_capture_status,state_source_snapshot_id
2026-05-27T15:01:30.503439Z,decision-1a855a0ebefe466f,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,270.58,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-27T15:01:23.338210Z:AMZN,2026-05-27T15:00:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-22T15:31:29.136495Z,decision-1b0346fb548b4228,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,269.17,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-22T15:31:27.693894Z:AMZN,2026-05-22T15:30:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-22T15:26:19.079751Z,decision-5e30e306d1ca47cd,PAPER_ORDER_CANDIDATE,AMD,BUY,1,470.64,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-22T15:26:17.634978Z:AMD,2026-05-22T15:25:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-22T15:05:37.905217Z,decision-fc4b0bb42a914d02,PAPER_ORDER_CANDIDATE,AMD,BUY,1,468.08,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-22T15:05:35.202744Z:AMD,2026-05-22T15:05:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-21T15:28:22.679323Z,decision-c15b948c0a074a03,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,264.73,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-21T15:28:21.236507Z:AMZN,2026-05-21T15:20:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-21T15:27:34.270859Z,decision-79d6059a4c16425c,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,264.73,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-21T15:27:32.687526Z:AMZN,2026-05-21T15:20:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-21T15:23:14.206674Z,decision-6d61fac8ff6547de,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,264.73,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-21T15:23:12.632290Z:AMZN,2026-05-21T15:20:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-20T19:22:26.704813Z,decision-8694033f7309435a,PAPER_ORDER_CANDIDATE,AMD,BUY,1,448.59,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-20T19:22:25.289584Z:AMD,2026-05-20T19:20:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-20T16:08:02.112327Z,decision-3b0777c67ddd444f,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,264.72,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-20T16:08:00.722006Z:AMZN,2026-05-20T16:05:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-20T15:38:37.905735Z,decision-74ece1fc15064001,PAPER_ORDER_CANDIDATE,AMZN,BUY,1,264.52,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5318181818181817,2026-05-20T15:38:36.437926Z:AMZN,2026-05-20T15:35:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-19T17:17:04.693824Z,decision-2a628078fcc54cb9,PAPER_ORDER_CANDIDATE,AMD,BUY,1,422.32,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-19T17:17:02.045875Z:AMD,2026-05-19T17:15:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-19T16:59:03.367518Z,decision-6adaa8fce2f04805,PAPER_ORDER_CANDIDATE,AMD,BUY,1,418.93,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-19T16:59:00.724139Z:AMD,2026-05-19T16:50:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
2026-05-19T16:03:46.688472Z,decision-b87946c256df48f8,PAPER_ORDER_CANDIDATE,AMD,BUY,1,410.01,RUNTIME_SIGNAL_SELECTED,BREAKOUT + MA_TREND,1,1,1,0.5227272727272727,2026-05-19T16:03:42.971781Z:AMD,2026-05-19T16:00:00Z,KIS_CURRENT_PRICE_APPENDED,,,,
