candidate_status,symbol_status,universe_scope,expected_universe_count,evaluated_symbol_count,fresh_symbol_count,selected_symbol_count,missing_or_stale_symbol_count,coverage_status,snapshot_id,created_at,symbol,bar_end_ts,close,data_fresh,entry_allowed,selected_for_portfolio,side,reason,score,source_price_ts,source_price,source_type,freshness_age_sec,stale_reason
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:VRT,2026-06-03T16:11:25.572085Z,VRT,2026-06-03T16:11:25.572085Z,335.295,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,335.295,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:UBER,2026-06-03T16:11:25.572085Z,UBER,2026-06-03T16:11:25.572085Z,70.51,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,70.51,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:TSM,2026-06-03T16:11:25.572085Z,TSM,2026-06-03T16:11:25.572085Z,439.385,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,439.385,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:TER,2026-06-03T16:11:25.572085Z,TER,2026-06-03T16:11:25.572085Z,408.551,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,408.551,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:TEAM,2026-06-03T16:11:25.572085Z,TEAM,2026-06-03T16:11:25.572085Z,102.41,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,102.41,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:SOFI,2026-06-03T16:11:25.572085Z,SOFI,2026-06-03T16:11:25.572085Z,16.69,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,16.69,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:SNOW,2026-06-03T16:11:25.572085Z,SNOW,2026-06-03T16:11:25.572085Z,246.4499,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,246.4499,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:S,2026-06-03T16:11:25.572085Z,S,2026-06-03T16:11:25.572085Z,16.435,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,16.435,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:RTX,2026-06-03T16:11:25.572085Z,RTX,2026-06-03T16:11:25.572085Z,176.035,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,176.035,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:ROK,2026-06-03T16:11:25.572085Z,ROK,2026-06-03T16:11:25.572085Z,460.98,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,460.98,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:RKLB,2026-06-03T16:11:25.572085Z,RKLB,2026-06-03T16:11:25.572085Z,115.745,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,115.745,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:RIVN,2026-06-03T16:11:25.572085Z,RIVN,2026-06-03T16:11:25.572085Z,17.795,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,17.795,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:REGN,2026-06-03T16:11:25.572085Z,REGN,2026-06-03T16:11:25.572085Z,619.48,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,619.48,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:PWR,2026-06-03T16:11:25.572085Z,PWR,2026-06-03T16:11:25.572085Z,719.66,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,719.66,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:LLY,2026-06-03T16:11:25.572085Z,LLY,2026-06-03T16:11:25.572085Z,1086.21,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,1086.21,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:DDOG,2026-06-03T16:11:25.572085Z,DDOG,2026-06-03T16:11:25.572085Z,248.235,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,248.235,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:ISRG,2026-06-03T16:11:25.572085Z,ISRG,2026-06-03T16:11:25.572085Z,400.15,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,400.15,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:BA,2026-06-03T16:11:25.572085Z,BA,2026-06-03T16:11:25.572085Z,214.5,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,214.5,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:ASTS,2026-06-03T16:11:25.572085Z,ASTS,2026-06-03T16:11:25.572085Z,108.825,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,108.825,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:ASML,2026-06-03T16:11:25.572085Z,ASML,2026-06-03T16:11:25.572085Z,1721.75,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,1721.75,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:ARM,2026-06-03T16:11:25.572085Z,ARM,2026-06-03T16:11:25.572085Z,398.187,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,398.187,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:AMGN,2026-06-03T16:11:25.572085Z,AMGN,2026-06-03T16:10:00Z,333.91,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:10:00Z,333.91,KIS_CURRENT_PRICE_APPENDED,85.572085,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:AFRM,2026-06-03T16:11:25.572085Z,AFRM,2026-06-03T16:10:00Z,65.99,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:10:00Z,65.99,KIS_CURRENT_PRICE_APPENDED,85.572085,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:CEG,2026-06-03T16:11:25.572085Z,CEG,2026-06-03T16:11:25.572085Z,267.385,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,267.385,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:LCID,2026-06-03T16:11:25.572085Z,LCID,2026-06-03T16:11:25.572085Z,5.9,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,5.9,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:COIN,2026-06-03T16:11:25.572085Z,COIN,2026-06-03T16:11:25.572085Z,165.89,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,165.89,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:CRWD,2026-06-03T16:11:25.572085Z,CRWD,2026-06-03T16:11:25.572085Z,750.35,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,750.35,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:IR,2026-06-03T16:11:25.572085Z,IR,2026-06-03T16:11:25.572085Z,71.51,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,71.51,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:IBIT,2026-06-03T16:11:25.572085Z,IBIT,2026-06-03T16:11:25.572085Z,37.465,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,37.465,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:HOOD,2026-06-03T16:11:25.572085Z,HOOD,2026-06-03T16:11:25.572085Z,83.4401,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,83.4401,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:HON,2026-06-03T16:11:25.572085Z,HON,2026-06-03T16:11:25.572085Z,234.65,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,234.65,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:GTLB,2026-06-03T16:11:25.572085Z,GTLB,2026-06-03T16:11:25.572085Z,30.58,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,30.58,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:GM,2026-06-03T16:11:25.572085Z,GM,2026-06-03T16:11:25.572085Z,83.23,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,83.23,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:CRM,2026-06-03T16:11:25.572085Z,CRM,2026-06-03T16:11:25.572085Z,192.05,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,192.05,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:GEV,2026-06-03T16:11:25.572085Z,GEV,2026-06-03T16:11:25.572085Z,972.24,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,972.24,KIS_CURRENT_PRICE_APPENDED,0.0,
NO_TRADE,NOT_SELECTED_BY_PORTFOLIO,theme_10x7,70,70,70,3,0,FULL_UNIVERSE_EVALUATED,2026-06-03T16:11:25.572085Z:GD,2026-06-03T16:11:25.572085Z,GD,2026-06-03T16:11:25.572085Z,341.405,1,0,0,NONE,NOT_SELECTED_BY_PORTFOLIO,-1.0,2026-06-03T16:11:25.572085Z,341.405,KIS_CURRENT_PRICE_APPENDED,0.0,
