path,type,purpose,created_or_modified,task_id
scripts/run_l0_public_headline_browser_smoke.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_l0_public_market_macro_news_collector.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_l0_public_newswire_collector.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_l0_reference_snapshot.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_l0_source_capability_probe.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_runtime_diagnostic_scheduler.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/run_task646_full_microstructure_backfill.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_bar_full_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_microstructure_background_collector.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_news_background_collector.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_news_full_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_context_news_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_context_news_collector.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_industry_dive_news_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_market_macro_news_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_market_macro_news_collector.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_newswire_backfill.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/start_l0_public_newswire_collector.ps1,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_l0_l1_storage.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_l0_microstructure_collection_readiness.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_l0_news_enablement_readiness.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_l0_source_acquisition_hardening.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_news_ops_scope_a_b.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_news_ops_to_backtest_goal.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
scripts/validate_sec_scheduler_containment.py,AUTOMATION_OR_VALIDATOR,recovered or repaired L0 runner/start/validation automation,created,TASK-4116
src/data/alpaca_full_microstructure_backfill.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
src/data/alpaca_historical_microstructure_export.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
src/data/env_loader.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
src/data/intraday_backfill.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
src/l2/builders/microstructure_primitives.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
src/l2/builders/news_event_primitives.py,PIPELINE_CODE,recovered source export or L1/L2 primitive support code,created,TASK-4116
tools/db/news_l0_l1.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/run_source_acquisition_once.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/__init__.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/bar_full_backfill.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/l0_collection_status.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/microstructure_background_collector.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/microstructure_checkpoint.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/microstructure_coverage.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/news_background_collector.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/news_full_backfill.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/news_registry_loader.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/public_context_news_collector.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/public_headline_browser_crawler.js,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/public_market_macro_news_collector.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/public_newswire_collector.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/reference_snapshot.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/scheduler_override.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/secret_redaction.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
tools/db/source_acquisition/source_capability_probe.py,SOURCE_ACQUISITION_CODE,recovered L0/L1 source acquisition and DB loading logic,created,TASK-4116
